id,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
8105,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-4.27638E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.44296E+16,-6.35162E+18
8106,1,14102100,1010,1,5,0,21665,320,50,2493,3,35,100233,117,-6.63992E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.74474E+18,8.51175E+18,4.84492E+18,4.33516E+18,4.33289E+18,-5.71346E+18
8107,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,8.98617E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.16972E+18,-6.17971E+18,4.84492E+18,-3.51805E+18,5.9544E+17,-8.58444E+18
8108,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-1.98674E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.66001E+18,8.2036E+18
8109,0,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,2.9137E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.26642E+18,8.99227E+18
8110,1,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-4.49922E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,3.55778E+18,1.36889E+18,-3.04505E+18
8111,0,14102100,1005,0,1,0,20743,320,50,2394,0,175,100111,116,1.73102E+18,8.62995E+18,1.11604E+17,-2.41439E+18,5.99153E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,-6.50118E+18,2.25361E+18
8112,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,8.43339E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.29764E+18,5.46442E+18
8113,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,100228,157,-4.88756E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.43112E+18,-6.32762E+18,4.84492E+18,-5.09702E+18,2.99379E+18,-5.80275E+18
8114,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,-6.49842E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.56317E+18,8.99227E+18
8115,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,-3.4815E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.02347E+18,-3.20322E+18
8116,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,7.88401E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.85644E+18,-7.56786E+18
8117,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-6.69483E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.93663E+18,8.5614E+18
8118,0,14102100,1005,0,1,0,17875,320,50,2036,3,47,-1,156,1.43894E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-7.63582E+18,-6.32762E+18,4.84492E+18,-7.00889E+17,-9.07172E+18,1.94943E+18
8119,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1.87816E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.0192E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,1.29487E+18,-6.99665E+18
8120,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,100148,157,1.74589E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.06205E+18,-6.32762E+18,4.84492E+18,-4.96179E+18,-1.37941E+18,7.99108E+17
8121,0,14102100,1010,1,4,2,21665,320,50,2493,3,35,-1,117,2.62821E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-8.02492E+18,8.51175E+18,4.84492E+18,-1.14048E+18,-6.68773E+18,-2.81651E+18
8122,1,14102100,1005,0,1,0,16615,320,50,1863,3,39,100188,23,6.08677E+18,4.81197E+18,-6.46583E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.07549E+18,-2.82714E+18
8123,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,-1,48,-3.7798E+18,4.74382E+18,6.55534E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.15791E+17,-5.36352E+18
8124,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,2.53444E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.38722E+18,-3.34588E+18
8125,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-6.4337E+16,8.62995E+18,1.11604E+17,-2.41439E+18,-7.95345E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,1.90036E+18,-8.67235E+18
8126,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3.82772E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.12402E+18,5.22977E+18
8127,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-2.62715E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.96894E+18,-6.35162E+18
8128,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,4.30704E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.60881E+18,2.96537E+18
8129,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1.32551E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.9491E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,-7.14939E+18,4.97634E+17
8130,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100083,33,8.06633E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.15249E+18,7.51056E+18
8131,1,14102100,1005,0,1,0,20634,320,50,2374,3,39,100119,23,-6.79632E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.33572E+18,-7.31928E+18
8132,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5.14712E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.88174E+18,-6.32762E+18,4.84492E+18,6.1955E+17,-1.07971E+18,-7.64013E+18
8133,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,8.63887E+18,-5.92959E+18,-2.53806E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.127E+18,-3.32454E+18
8134,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,2.28561E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.79737E+17,6.67617E+18
8135,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5.0983E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.47353E+17,-6.32762E+18,-4.84056E+18,-3.51805E+18,-3.72652E+18,-7.27674E+18
8136,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-1.22319E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.97684E+18,-6.35162E+18
8137,1,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,2.40582E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.05148E+18,-5.99686E+18
8138,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,7.05205E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.61202E+18,-7.91503E+18
8139,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,7.22339E+17,8.62995E+18,1.11604E+17,-2.41439E+18,1.0192E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,-7.09824E+18,-8.16357E+18
8140,1,14102100,1005,1,1,0,17262,320,50,1872,3,39,-1,23,4.52675E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.75594E+18,2.82282E+17
8141,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,8.3603E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.01005E+18,-7.30806E+18
8142,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7.32008E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.07539E+18,-4.11852E+18
8143,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-9.21892E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-5.47069E+18,4.33898E+18,8.428E+18
8144,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-6.57068E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,3.30079E+18,-1.59055E+18
8145,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2.41498E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,9.522E+17,-1.69023E+17
8146,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2.64787E+18,-3.3124E+18,-3.56818E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.80352E+18,-2.75181E+18
8147,0,14102100,1005,0,1,0,21612,320,50,2481,3,297,100111,61,3.45346E+18,-1.41677E+18,-5.82741E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.18954E+18,3.09829E+18
8148,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,3.51057E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.16286E+18,-5.62747E+18
8149,1,14102100,1002,0,0,0,6993,320,50,613,2,39,100233,32,5.74326E+18,6.65905E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,5.67292E+18,2.81761E+18,1.14242E+18
8150,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,-3.96998E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,1.88862E+18,7.30693E+18
8151,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-1.1062E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.72938E+18,-6.35162E+18
8152,1,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,5.86032E+17,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.99981E+17,3.55326E+18
8153,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,1.88371E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.50708E+18,-5.50682E+18
8154,1,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-6.55419E+18,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.18562E+18,-1.16709E+18
8155,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-7.21374E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.83675E+18,-6.35162E+18
8156,0,14102100,1005,0,1,2,6557,320,50,571,2,39,-1,32,5.03464E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-4.29701E+17,-6.32762E+18,7.89794E+18,-3.51805E+18,4.40482E+18,-3.87545E+18
8157,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7.98057E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.59214E+18,-7.92136E+18
8158,0,14102100,1005,0,1,0,6392,320,50,547,3,47,-1,23,5.24609E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.21827E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,-8.73674E+18,3.55326E+18
8159,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-6.34077E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.21913E+18,1.07701E+18
8160,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-2.23815E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.32338E+18,-7.64013E+18
8161,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-7.97498E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.16182E+17,5.04005E+18
8162,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,6.60348E+16,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,8.88165E+18,-1.73373E+18
8163,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,7.97543E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.97338E+18,-6.35162E+18
8164,1,14102100,1005,0,1,0,20170,300,50,2312,0,167,100077,16,-5.8432E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-6.05835E+18,8.51175E+18,4.84492E+18,1.2382E+18,-1.82342E+18,3.61784E+18
8165,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,2.76442E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.66001E+18,8.2036E+18
8166,1,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,4.90152E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.83612E+18,-6.35162E+18
8167,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-6.58069E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.58414E+18,-3.20322E+18
8168,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,5.36079E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.37405E+18,-9.06866E+18
8169,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-3.51015E+18,8.62995E+18,1.11604E+17,-2.41439E+18,2.06939E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,1.67409E+18,-6.29564E+18
8170,0,14102100,1005,0,1,2,15704,320,50,1722,0,35,-1,79,-8.51145E+18,5.60318E+18,1.86458E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.36908E+18,-5.44704E+18
8171,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,8.23112E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.11224E+18,2.82282E+17
8172,1,14102100,1005,0,1,0,20980,320,50,2371,0,551,100217,46,4.67411E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.82822E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,3.44299E+18,7.30693E+18
8173,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,3.39756E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.04607E+18,7.56804E+18
8174,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-3.98847E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.40562E+18,7.51056E+18
8175,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,9.05466E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.60964E+18,2.82282E+17
8176,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,9.9707E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-5.01945E+18,1.33654E+17,4.84492E+18,-3.51805E+18,7.41103E+18,-6.62999E+17
8177,1,14102100,1005,0,1,0,20355,216,36,2333,0,39,-1,157,-3.57149E+18,7.11397E+18,-3.33524E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.37855E+18,5.04005E+18
8178,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-3.17057E+18,8.62995E+18,1.11604E+17,-2.41439E+18,3.62613E+18,8.51175E+18,4.84492E+18,8.32114E+18,-7.95664E+18,5.82136E+18
8179,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,4.92853E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,6.47905E+18,1.97655E+18
8180,0,14102100,1010,1,5,2,21665,320,50,2493,3,35,100022,117,4.06061E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.37415E+18,8.51175E+18,7.16187E+18,-7.77544E+18,2.10728E+18,-2.69055E+18
8181,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-5.164E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.65471E+18,-5.01939E+18
8182,0,14102100,1005,0,1,2,6616,320,50,576,2,35,100131,32,4.33885E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,1.34269E+18,8.58447E+18
8183,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2.509E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.0229E+18,-6.35162E+18
8184,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-6.48501E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.1883E+18,6.14007E+18
8185,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-5.80473E+18,5.98828E+18,-8.47344E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.74655E+18,8.13687E+18
8186,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,100084,33,3.75794E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.00589E+18,1.55748E+18
8187,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,8.30234E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.03985E+18,9.1974E+18
8188,0,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,-9.21361E+18,4.78928E+17,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-8.58408E+18,-4.9299E+18,-6.10579E+18
8189,1,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,3.10216E+18,-3.26182E+18,-2.78838E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.27148E+18,-6.62999E+17
8190,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-4.00963E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.0632E+18,-4.11852E+18
8191,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5.13248E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.41495E+18,2.28655E+18,-4.84056E+18,-3.51805E+18,-7.29086E+18,-6.52369E+18
8192,1,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,3.67248E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.65387E+18,-6.32762E+18,7.59867E+18,-1.9146E+18,1.88843E+18,-7.04376E+18
8193,0,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,6.16511E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.51425E+18,8.99227E+18
8194,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,8.19787E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.88174E+18,-6.32762E+18,4.84492E+18,-8.83639E+18,9.88464E+16,-8.6802E+18
8195,0,14102100,1005,0,1,0,19665,320,50,2253,2,303,100106,52,-6.86866E+18,3.7044E+18,3.81153E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.21053E+18,1.97655E+18
8196,1,14102100,1005,0,1,2,15705,320,50,1722,0,35,-1,79,-2.11991E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.98102E+18,-5.44704E+18
8197,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-3.70048E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.88068E+18,-3.20322E+18
8198,1,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,7.76631E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.96894E+18,-8.0384E+17
8199,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,3.73427E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.87611E+18,-7.56786E+18
8200,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,1.89671E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,6.87518E+18,7.93431E+18
8201,1,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-1.18826E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.00159E+18,7.50165E+18
8202,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,3.43083E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.47914E+18,-2.81651E+18
8203,1,14102100,1005,0,1,0,20346,300,250,2331,2,39,-1,23,8.73626E+18,3.639E+18,4.85278E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.68534E+17,3.61784E+18
8204,1,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,8.68326E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,5.56657E+18,1.64575E+18
8205,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-4.78467E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.0908E+18,-8.52603E+18
8206,1,14102100,1005,0,1,0,1270,320,50,196,3,303,100075,15,-1.11993E+17,8.62995E+18,1.11604E+17,-2.41439E+18,8.8348E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,6.85114E+18,9.1974E+18
8207,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,1.93045E+18,8.54502E+18,6.66505E+18,-8.95971E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.15399E+17,9.1974E+18
8208,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-4.79561E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.84587E+18,8.5977E+18
8209,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,1.69209E+18,8.74224E+18,-8.68452E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.97093E+18,8.22451E+18
8210,1,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-7.18193E+18,8.62995E+18,1.11604E+17,-2.41439E+18,4.75407E+18,8.51175E+18,4.84492E+18,-4.80213E+18,-5.77769E+18,-7.68376E+18
8211,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-5.91913E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.01128E+18,-1.97946E+18
8212,1,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,6.11632E+18,2.72392E+18,-7.90837E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.09155E+18,-3.32454E+18
8213,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-8.21607E+17,8.54502E+18,6.66505E+18,-8.95971E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.7395E+18,-6.35162E+18
8214,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2.69031E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.39921E+18,-6.35162E+18
8215,1,14102100,1005,0,1,2,18993,320,50,2161,0,35,100034,157,-1.14347E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-7.70137E+18,-6.32762E+18,4.84492E+18,5.50862E+18,-1.7458E+18,-4.48952E+18
8216,0,14102100,1005,0,1,0,17212,320,50,1887,3,39,100200,23,1.61319E+18,5.56951E+18,7.98333E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.36532E+18,-3.20322E+18
8217,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,6.80883E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.41293E+18,-6.35162E+18
